streamchain_ff,2,1,10000,16,1,1.917658,423.913226
streamchain_ff,4,1,10000,16,1,1.764177,900.449813
streamchain_ff,6,1,10000,16,1,1.630811,1554.653663
streamchain_ff,8,1,10000,16,1,1.588817,2061.827782
streamchain_ff,10,1,10000,16,1,1.576176,2226.744751
streamchain_ff,12,1,10000,16,1,1.596373,2279.502784
streamchain_ff,14,1,10000,16,1,1.589218,2424.839105
streamchain_ff,16,1,10000,16,1,1.585635,2424.382915
streamchain_ff,18,1,10000,16,1,1.534670,3102.919008
streamchain_ff,20,1,10000,16,1,1.624968,2532.272701
