streamchain_ff,2,1,10000,16,1,true,0.920805,424.055782
streamchain_ff,4,1,10000,16,1,true,0.899136,902.502053
streamchain_ff,6,1,10000,16,1,true,0.969675,1567.825511
streamchain_ff,8,1,10000,16,1,true,1.069597,2086.799925
streamchain_ff,10,1,10000,16,1,true,1.662754,2268.810893
streamchain_ff,12,1,10000,16,1,true,2.222587,2314.807099
streamchain_ff,14,1,10000,16,1,true,2.863679,2487.721403
streamchain_ff,16,1,10000,16,1,true,3.672851,2477.096174
streamchain_ff,18,1,10000,16,1,true,3.632938,3183.471133
streamchain_ff,20,1,10000,16,1,true,5.489467,2574.630718
